Location,Area_sqft,Bedroom,Bathroom,Price,Latitude,Longitude,Location_Label,Price_Zone,Price_Zone_Num,Distance_to_Center,Price_per_sqft,BedBath_Ratio,Price_per_Bedroom,Size_Category,Location_Cluster
"Section 1, Mirpur",1250,3,3,6700000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5360.0,0.75,1675000.0,Medium,1
"Dewan Bazar, Bakalia",1160,3,3,5220000,22.3427257,91.8428065,bakalia,Low,0,2.0492806079116517,4500.0,0.75,1305000.0,Medium,1
"Ahmed Nagar, Mirpur",1200,3,3,5500000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,4583.333333333333,0.75,1375000.0,Medium,1
"Block A, Bashundhara R-A",2374,3,3,26500000,23.8136688,90.42957170000001,bashundhara r-a,Medium,1,0.017400912456838256,11162.594776748105,0.75,6625000.0,Large,0
"Ahmed Nagar, Mirpur",800,2,2,4000000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5000.0,0.6666666666666666,1333333.3333333333,Medium,1
"Section 1, Mirpur",1290,3,3,6500000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5038.759689922481,0.75,1625000.0,Medium,1
"Section 10, Mirpur",772,2,2,4300000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,5569.948186528497,0.6666666666666666,1433333.3333333333,Small,1
"Rasdia Mouza, Uttara",1300,3,3,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4615.384615384615,0.75,1500000.0,Medium,1
"Sugandha Residential Area, Panchlaish",1800,3,3,15824000,22.3644422,91.83244289999999,panchlaish,Low,0,2.0265099597784473,8791.111111111111,0.75,3956000.0,Large,0
"Sabujbag, Halishahar",1428,3,3,4998000,22.318119,91.77822669999999,halishahar,Low,0,2.022823164751157,3500.0,0.75,1249500.0,Medium,1
"East Kazipara, Mirpur",1105,3,3,7500000,23.8000133,90.3760125,mirpur,Medium,1,0.03790981209580841,6787.330316742082,0.75,1875000.0,Medium,1
"Sabujbag, Halishahar",1408,3,3,4928000,22.318119,91.77822669999999,halishahar,Low,0,2.022823164751157,3500.0,0.75,1232000.0,Medium,1
"26 No. North Halishahar Ward, Halishahar",2200,3,3,12100000,22.3287809,91.7745556,halishahar,Low,0,2.012484608924049,5500.0,0.75,3025000.0,Large,1
"Rasdia Mouza, Uttara",970,2,2,5000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5154.639175257732,0.6666666666666666,1666666.6666666667,Medium,1
"26 No. North Halishahar Ward, Halishahar",2000,3,3,11000000,22.3287809,91.7745556,halishahar,Low,0,2.012484608924049,5500.0,0.75,2750000.0,Large,1
"26 No. North Halishahar Ward, Halishahar",2200,3,3,12100000,22.3287809,91.7745556,halishahar,Low,0,2.012484608924049,5500.0,0.75,3025000.0,Large,1
"24 No. North Agrabad Ward, Double Mooring",1500,2,2,6000000,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,4000.0,0.6666666666666666,2000000.0,Medium,1
"Section 12, Mirpur",650,2,2,3200000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,4923.076923076923,0.6666666666666666,1066666.6666666667,Small,1
"Section 12, Mirpur",650,2,2,3500000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,5384.615384615385,0.6666666666666666,1166666.6666666667,Small,1
"East Kazipara, Mirpur",1120,2,2,5500000,23.8000133,90.3760125,mirpur,Medium,1,0.03790981209580841,4910.714285714285,0.6666666666666666,1833333.3333333333,Medium,1
"Block E, Bashundhara R-A",1450,3,3,12000000,23.8110194,90.43314099999999,bashundhara r-a,Medium,1,0.020653532805791394,8275.862068965518,0.75,3000000.0,Medium,1
"12 No. Sarai Para Ward, Double Mooring",1500,4,4,4950000,22.3537774,91.791756,double mooring,Low,0,2.005942471220649,3300.0,0.8,990000.0,Medium,1
"12 No. Sarai Para Ward, Double Mooring",1500,4,4,4950000,22.3537774,91.791756,double mooring,Low,0,2.005942471220649,3300.0,0.8,990000.0,Medium,1
"24 No. North Agrabad Ward, Double Mooring",1600,2,2,6400000,22.3327212,91.80502179999999,double mooring,Low,0,2.030358607163935,4000.0,0.6666666666666666,2133333.3333333335,Large,1
"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",1622,5,5,9300000,22.3489855,91.81598819999999,lal khan bazaar,Low,0,2.0261340516978352,5733.662145499384,0.8333333333333334,1550000.0,Large,1
"West Shewrapara, Mirpur",1000,2,2,6000000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,6000.0,0.6666666666666666,2000000.0,Medium,1
"Ahmed Nagar, Mirpur",1200,3,3,5500000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,4583.333333333333,0.75,1375000.0,Medium,1
"Block K, Bashundhara R-A",2500,4,4,22500000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,9000.0,0.8,4500000.0,Large,0
"Rasdia Mouza, Uttara",3000,6,6,15000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5000.0,0.8571428571428571,2142857.1428571427,Large,0
"Uttar Badda, Badda",1370,3,3,7800000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5693.430656934306,0.75,1950000.0,Medium,1
"Sector 18, Uttara",1657,3,3,10500000,23.8550847,90.3583606,uttara,High,2,0.0702619668558277,6336.753168376584,0.75,2625000.0,Large,1
"Boro Maghbazar, Maghbazar",1250,3,3,11675000,23.7485384,90.4109534,maghbazar,Low,0,0.061780961518254615,9340.0,0.75,2918750.0,Medium,1
"Section 1, Mirpur",700,2,2,4000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5714.285714285715,0.6666666666666666,1333333.3333333333,Small,1
"Ahmed Nagar, Mirpur",1100,3,3,6100000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5545.454545454545,0.75,1525000.0,Medium,1
"Shahjadpur, Badda",1200,2,2,7000000,23.7917066,90.4248906,badda,Low,0,0.02234371258139737,5833.333333333333,0.6666666666666666,2333333.3333333335,Medium,1
"Nasirabad Housing Society, Muradpur",2636,4,4,20560800,22.3650739,91.8276288,muradpur,Low,0,2.0226883103213584,7800.0,0.8,4112160.0,Large,0
"Pirerbag, Mirpur",1250,3,3,7000000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5600.0,0.75,1750000.0,Medium,1
"Block K, Bashundhara R-A",2500,4,4,22500000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,9000.0,0.8,4500000.0,Large,0
"Rasdia Mouza, Uttara",1070,2,2,7500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7009.345794392523,0.6666666666666666,2500000.0,Medium,1
"Ahmed Nagar, Mirpur",1100,3,3,6100000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5545.454545454545,0.75,1525000.0,Medium,1
"Block D, Bashundhara R-A",2280,4,4,25000000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,10964.912280701754,0.8,5000000.0,Large,0
"Section 2, Mirpur",1104,3,3,6600000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,5978.260869565217,0.75,1650000.0,Medium,1
"Block K, Bashundhara R-A",2500,5,5,22500000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,9000.0,0.8333333333333334,3750000.0,Large,0
"Block B, Bashundhara R-A",2760,5,5,31740000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,11500.0,0.8333333333333334,5290000.0,Large,0
"Khilbari Tek, Badda",1550,3,3,10850000,23.7916903,90.4307836,badda,Low,0,0.026088521672379784,7000.0,0.75,2712500.0,Large,1
"Khilbari Tek, Badda",1450,3,3,10150000,23.7916903,90.4307836,badda,Low,0,0.026088521672379784,7000.0,0.75,2537500.0,Medium,1
"West Mollartek, Dakshin Khan",1350,3,3,8000000,23.8588903,90.4081934,dakshin khan,Low,0,0.04878077549249974,5925.925925925926,0.75,2000000.0,Medium,1
"Kallyanpur, Mirpur",1250,3,3,7500000,23.7822036,90.35953719999999,mirpur,Medium,1,0.059953864569354254,6000.0,0.75,1875000.0,Medium,1
"Uttar Badda, Badda",980,2,2,4500000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,4591.836734693878,0.6666666666666666,1500000.0,Medium,1
"Ahmed Nagar, Mirpur",1200,3,3,6000000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5000.0,0.75,1500000.0,Medium,1
"Block K, Bashundhara R-A",2456,4,4,22104000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,9000.0,0.8,4420800.0,Large,0
"Yakub Future Park Housing, Khulshi",1635,3,3,12000000,22.3664907,91.80592159999999,khulshi,Low,0,2.006541564511696,7339.4495412844035,0.75,3000000.0,Large,1
"Block L, Bashundhara R-A",1575,3,3,12200000,23.8206417,90.4490575,bashundhara r-a,Medium,1,0.037992125041118804,7746.0317460317465,0.75,3050000.0,Large,1
"Block B, Bashundhara R-A",2760,5,5,31740000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,11500.0,0.8333333333333334,5290000.0,Large,0
"Block D, Bashundhara R-A",2380,5,5,29000000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,12184.873949579833,0.8333333333333334,4833333.333333333,Large,0
"Rasdia Mouza, Uttara",1420,3,3,10500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7394.366197183099,0.75,2625000.0,Medium,1
"Shahidbag, Malibagh",1599,3,3,15990000,23.7465586,90.41281409999999,malibagh,Low,0,0.06374217389429213,10000.0,0.75,3997500.0,Large,0
"Rupnagar R/A, Mirpur",780,2,2,4000000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5128.205128205128,0.6666666666666666,1333333.3333333333,Small,1
"Block D, Aftab Nagar",1600,3,3,12800000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8000.0,0.75,3200000.0,Large,0
"Block C, Lalmatia",2060,4,4,32960000,23.7550319,90.3704219,lalmatia,Low,0,0.06946315121861457,16000.0,0.8,6592000.0,Large,0
"Dorji Bari Road, Khilkhet",1680,3,3,8400000,23.8345857,90.4261845,khilkhet,Medium,1,0.027875809669681312,5000.0,0.75,2100000.0,Large,1
"Babar Road, Mohammadpur",1960,4,4,23520000,23.7699684,90.366231,mohammadpur,Medium,1,0.061379624628696644,12000.0,0.8,4704000.0,Large,0
"Block G, Banasree",1515,4,4,12877500,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,8500.0,0.8,2575500.0,Large,0
"Section 1, Mirpur",1200,3,3,8700000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,7250.0,0.75,2175000.0,Medium,1
"Block G, Banasree",1274,3,3,10500000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,8241.758241758242,0.75,2625000.0,Medium,1
"Section 1, Mirpur",860,2,2,5590000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,6500.0,0.6666666666666666,1863333.3333333333,Medium,1
"Block M, Aftab Nagar",1350,3,3,10800000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8000.0,0.75,2700000.0,Medium,1
"Section 2, Mirpur",1308,3,3,6600000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,5045.871559633028,0.75,1650000.0,Medium,1
"Rasdia Mouza, Uttara",2450,4,4,31000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,12653.061224489797,0.8,6200000.0,Large,0
"South Khulshi, Khulshi",1878,3,3,15000000,22.3587138,91.8108977,khulshi,Low,0,2.015593863702642,7987.220447284345,0.75,3750000.0,Large,0
"Boro Maghbazar, Maghbazar",1300,3,3,11050000,23.7485384,90.4109534,maghbazar,Low,0,0.061780961518254615,8500.0,0.75,2762500.0,Medium,1
"Block K, Bashundhara R-A",1500,3,3,12750000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,8500.0,0.75,3187500.0,Medium,0
"Sector 15, Uttara",1550,3,3,13000000,23.8610002,90.37248149999999,uttara,High,2,0.0645909484547948,8387.09677419355,0.75,3250000.0,Large,0
"Rasdia Mouza, Uttara",3300,4,4,43000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,13030.30303030303,0.8,8600000.0,Large,3
"Section 2, Mirpur",1370,3,3,8500000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,6204.379562043796,0.75,2125000.0,Medium,1
"Sector 12, Uttara",1750,3,3,19200000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,10971.42857142857,0.75,4800000.0,Large,0
"Block H, Banasree",1450,3,3,11500000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7931.0344827586205,0.75,2875000.0,Medium,1
"Block G, Aftab Nagar",1550,3,3,13500000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8709.677419354839,0.75,3375000.0,Large,0
"Block G, Banasree",1450,4,4,14285000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,9851.724137931034,0.8,2857000.0,Medium,0
"Sector 12, Uttara",1750,3,3,19200000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,10971.42857142857,0.75,4800000.0,Large,0
"Block E, Aftab Nagar",1600,3,3,13600000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8500.0,0.75,3400000.0,Large,0
"Sector 10, Uttara",1450,3,3,9500000,23.884012,90.3883735,uttara,High,2,0.07755995710577243,6551.724137931034,0.75,2375000.0,Medium,1
"Block C, Lalmatia",2060,4,4,32960000,23.7550319,90.3704219,lalmatia,Low,0,0.06946315121861457,16000.0,0.8,6592000.0,Large,0
"Shyamoli Housing (2nd Project), Adabor",1500,3,3,10500000,23.7734206,90.35909339999999,adabor,Low,0,0.06490265840410751,7000.0,0.75,2625000.0,Medium,1
"Riazbag, Khilgaon",1596,3,3,10374000,23.7533942,90.42484309999999,khilgaon,Low,0,0.05822904937615065,6500.0,0.75,2593500.0,Large,1
"Dorji Bari Road, Khilkhet",1680,3,3,8400000,23.8345857,90.4261845,khilkhet,Medium,1,0.027875809669681312,5000.0,0.75,2100000.0,Large,1
"Block K, Bashundhara R-A",1260,3,3,10710000,23.8228845,90.44493039999999,bashundhara r-a,Medium,1,0.03478649859370281,8500.0,0.75,2677500.0,Medium,1
"Block B, Bashundhara R-A",1450,3,3,13100000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,9034.48275862069,0.75,3275000.0,Medium,0
"Block J, Banasree",1910,4,4,13752000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7200.0,0.8,2750400.0,Large,0
"Middle Monipur, Mirpur",930,2,2,5500000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,5913.978494623656,0.6666666666666666,1833333.3333333333,Medium,1
"Sector 4, Uttara",1815,5,5,22780000,23.8624077,90.4042719,uttara,High,2,0.0527533319222552,12550.964187327823,0.8333333333333334,3796666.6666666665,Large,0
"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",1200,3,3,6000000,22.3299136,91.8378872,33 no. firingee bazaar ward,Low,0,2.055060233479498,5000.0,0.75,1500000.0,Medium,1
"East Kazipara, Mirpur",1360,3,3,8000000,23.8000133,90.3760125,mirpur,Medium,1,0.03790981209580841,5882.35294117647,0.75,2000000.0,Medium,1
"Rasdia Mouza, Uttara",1238,3,3,11000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8885.29886914378,0.75,2750000.0,Medium,1
"Rasdia Mouza, Uttara",2220,5,5,24000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,10810.81081081081,0.8333333333333334,4000000.0,Large,0
"Pallabi, Mirpur",1360,3,3,13900000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,10220.588235294117,0.75,3475000.0,Medium,0
"Rasdia Mouza, Uttara",1225,3,3,11000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8979.591836734693,0.75,2750000.0,Medium,1
"Section 12, Mirpur",1100,3,3,6500000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,5909.090909090909,0.75,1625000.0,Medium,1
"Circular Road, Dhanmondi",1255,3,3,13805000,23.7427562,90.3877226,dhanmondi,High,2,0.07194501003683244,11000.0,0.75,3451250.0,Medium,0
"Block E, Bashundhara R-A",1700,3,3,16150000,23.8110194,90.43314099999999,bashundhara r-a,Medium,1,0.020653532805791394,9500.0,0.75,4037500.0,Large,0
"Nazrul Avenue, Ashoktala",1350,3,3,5671500,23.4595074,91.1787721,ashoktala,Low,0,0.8427504846947198,4201.111111111111,0.75,1417875.0,Medium,1
"South Agrabad, Double Mooring",1550,3,3,9300000,22.3208039,91.80502179999999,double mooring,Low,0,2.039047717781622,6000.0,0.75,2325000.0,Large,1
"Block B, Bashundhara R-A",2250,4,4,21500000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,9555.555555555555,0.8,4300000.0,Large,0
"Section 6, Mirpur",1500,3,3,11500000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,7666.666666666667,0.75,2875000.0,Medium,1
"Rasdia Mouza, Uttara",2643,4,4,23000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8702.232311766931,0.8,4600000.0,Large,0
"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",1200,3,3,6000000,22.3299136,91.8378872,33 no. firingee bazaar ward,Low,0,2.055060233479498,5000.0,0.75,1500000.0,Medium,1
"Block F, Banasree",1700,3,3,15000000,23.7604313,90.4390353,banasree,Low,0,0.056489020046203986,8823.529411764706,0.75,3750000.0,Large,0
"Chandgaon Residential Area, 4 No Chandgaon Ward",1300,3,3,7800000,22.3784211,91.8476843,4 no chandgaon ward,Low,0,2.027321178114536,6000.0,0.75,1950000.0,Medium,1
"Shaheed Shamsul Haque Sarak, Jhautola",1200,3,3,5040000,23.4655444,91.175766,jhautola,Low,0,0.8375150210517804,4200.0,0.75,1260000.0,Medium,1
"South Thakur Para, Thakur Para",1271,3,3,4448000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,3499.6066089693154,0.75,1112000.0,Medium,1
"Chawk Bazar, 16 No. Chawk Bazaar Ward",1328,3,3,9600000,22.3517735,91.8330525,16 no. chawk bazaar ward,Low,0,2.0359933586479357,7228.915662650603,0.75,2400000.0,Medium,1
"Block E, Bashundhara R-A",1700,3,3,16150000,23.8110194,90.43314099999999,bashundhara r-a,Medium,1,0.020653532805791394,9500.0,0.75,4037500.0,Large,0
"Pallabi, Mirpur",1400,3,3,7800000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,5571.428571428572,0.75,1950000.0,Medium,1
"Rasdia Mouza, Uttara",2020,3,3,18000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8910.89108910891,0.75,4500000.0,Large,0
"South Mollartek, Dakshin Khan",1085,2,2,6000000,23.8571886,90.40957279999999,dakshin khan,Low,0,0.04697988196877386,5529.953917050691,0.6666666666666666,2000000.0,Medium,1
"Chawk Bazar, 16 No. Chawk Bazaar Ward",1328,3,3,9200000,22.3517735,91.8330525,16 no. chawk bazaar ward,Low,0,2.0359933586479357,6927.710843373494,0.75,2300000.0,Medium,1
"Sector 6, Uttara",2110,4,4,28485000,23.8713307,90.4042719,uttara,High,2,0.06158285453029869,13500.0,0.8,5697000.0,Large,0
"Uttar Badda, Badda",1550,3,3,14500000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,9354.838709677419,0.75,3625000.0,Large,0
"Chandrima Model Town, Mohammadpur",1360,3,3,7500000,23.75969,90.3398058,mohammadpur,Medium,1,0.0885766267908209,5514.705882352941,0.75,1875000.0,Medium,1
"Block F, Aftab Nagar",1325,3,3,9275000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,7000.0,0.75,2318750.0,Medium,1
"Ali Nagar, Bayazid",1300,3,3,7200000,22.3786414,91.8281763,bayazid,Low,0,2.0134015330618134,5538.461538461538,0.75,1800000.0,Medium,1
"Merul Badda, Badda",970,2,2,8500000,23.7723767,90.42253360000001,badda,Low,0,0.03922817624935542,8762.886597938144,0.6666666666666666,2833333.3333333335,Medium,1
"Dhaka Housing Main Road, Adabor",1900,4,4,12350000,23.775297,90.3593393,adabor,Low,0,0.06364958785011421,6500.0,0.8,2470000.0,Large,1
"Middle Badda, Badda",1580,3,3,11000000,23.7798106,90.42371209999999,badda,Low,0,0.0324856075635027,6962.025316455696,0.75,2750000.0,Large,1
"Khilbari Tek, Badda",1450,3,3,10150000,23.7916903,90.4307836,badda,Low,0,0.026088521672379784,7000.0,0.75,2537500.0,Medium,1
"Rasdia Mouza, Uttara",2400,3,3,23000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9583.333333333334,0.75,5750000.0,Large,0
"Block J, Banasree",1940,4,4,13968000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7200.0,0.8,2793600.0,Large,0
"Taltola, Khilgaon",1220,3,3,9500000,23.7519151,90.4257745,khilgaon,Low,0,0.059874943826781456,7786.88524590164,0.75,2375000.0,Medium,1
"Rasdia Mouza, Uttara",1470,3,3,7000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4761.9047619047615,0.75,1750000.0,Medium,1
"Block I, Bashundhara R-A",2025,4,4,19000000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,9382.716049382716,0.8,3800000.0,Large,0
"Kallyanpur, Mirpur",1275,3,3,8600000,23.7822036,90.35953719999999,mirpur,Medium,1,0.059953864569354254,6745.098039215686,0.75,2150000.0,Medium,1
"Sector 3, Uttara",1459,3,3,13500000,23.8654003,90.3972052,uttara,High,2,0.057183686197461114,9252.912954078136,0.75,3375000.0,Medium,0
"Rasdia Mouza, Uttara",1760,4,4,14500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8238.636363636364,0.8,2900000.0,Large,0
"Uttar Badda, Badda",1350,3,3,8000000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5925.925925925926,0.75,2000000.0,Medium,1
"Block B, Lalmatia",1610,4,4,23000000,23.7572646,90.36983339999999,lalmatia,Low,0,0.06806755768147257,14285.714285714286,0.8,4600000.0,Large,0
"Sector 18, Uttara",1654,4,4,12500000,23.8550847,90.3583606,uttara,High,2,0.0702619668558277,7557.436517533252,0.8,2500000.0,Large,1
"Block I, Bashundhara R-A",2025,4,4,19000000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,9382.716049382716,0.8,3800000.0,Large,0
"East Monipur, Mirpur",820,2,2,3700000,23.8009532,90.3717459,mirpur,Medium,1,0.04181219124908583,4512.195121951219,0.6666666666666666,1233333.3333333333,Medium,1
"Ahmed Nagar, Mirpur",1100,3,3,7000000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,6363.636363636364,0.75,1750000.0,Medium,1
"Block E, Aftab Nagar",1850,3,3,14800000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8000.0,0.75,3700000.0,Large,0
"Rasdia Mouza, Uttara",1635,3,3,10627500,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,6500.0,0.75,2656875.0,Large,1
"West Shewrapara, Mirpur",1090,2,2,5500000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5045.871559633028,0.6666666666666666,1833333.3333333333,Medium,1
